Shipment_ID,Origin,Destination,Transport_Mode,Cargo_Type,Weight_KG,Volume_CBM,Distance_KM,Container_Type,Fuel_Price,Season,Carrier,Transit_Days,Actual_Freight_Price_INR
SHP01115B,Bengaluru,Singapore,Sea,Electronics,1608.0,8.05,8335.0,LCL,104.98,Normal,Carrier_E,17.0,81299.0
SHP01116K,Kolkata,Singapore,Sea,Furniture,4479.0,8.03,4007.0,40FT_HC,102.81,Peak,Carrier_C,10.0,69777.0
SHP01117C,Chennai,New York,Sea,General Merchandise,3323.0,9.01,4284.0,AIR_CARGO,97.02,Peak,Carrier_C,7.0,60447.0
SHP01118H,Hyderabad,Dubai,Road,Chemicals,4865.0,9.84,5498.0,20FT,97.66,Peak,Carrier_D,11.0,104619.0
SHP01119B,Bengaluru,Singapore,Sea,General Merchandise,7651.0,5.42,1008.0,40FT,82.6,Normal,Carrier_E,21.0,62299.0
SHP01120A,Mumbai,Hamburg,Sea,Automotive Parts,10827.0,0.5,741.0,40FT_HC,108.1,Peak,Carrier_A,22.0,121877.0
SHP01121A,Mumbai,Singapore,Road,Textiles,5116.0,13.77,2781.0,40FT_HC,87.49,Normal,Carrier_E,3.0,56152.0
SHP01122B,Bengaluru,Dubai,Road,Pharmaceuticals,4876.0,10.15,1471.0,LCL,96.43,Off_Peak,Carrier_A,2.0,41514.0
SHP01123B,Bengaluru,New York,Road,Machinery,2869.0,14.16,5166.0,AIR_CARGO,84.98,Normal,Carrier_E,12.0,67497.0
SHP01124B,Bengaluru,Dubai,Air,Chemicals,3283.0,9.06,3323.0,40FT,102.83,Off_Peak,Carrier_B,8.0,165031.0
SHP01125H,Hyderabad,Jebel Ali,Air,Textiles,4387.0,13.28,7124.0,40FT_HC,114.01,Normal,Carrier_C,14.0,318426.0
SHP01126A,Mumbai,Singapore,Sea,Furniture,2813.0,2.93,8541.0,AIR_CARGO,107.08,Normal,Carrier_A,22.0,99810.0
SHP01127D,Delhi,Singapore,Sea,Furniture,3544.0,7.55,4073.0,40FT,99.76,Normal,Carrier_A,15.0,61089.0
SHP01128K,Kolkata,Singapore,Sea,General Merchandise,4246.0,11.69,8383.0,LCL,97.7,Normal,Carrier_E,17.0,82533.0
SHP01129K,Kolkata,Jebel Ali,Sea,Machinery,2353.0,4.16,4446.0,40FT_HC,94.59,Normal,Carrier_C,12.0,58263.0
SHP01130P,Pune,Dubai,Sea,Textiles,1997.0,3.79,7802.0,LCL,83.2,Peak,Carrier_D,18.0,63820.0
SHP01131C,Chennai,Rotterdam,Sea,Electronics,3205.0,8.68,7780.0,LCL,88.92,Normal,Carrier_A,18.0,216127.0
SHP01132M,Mumbai,Hamburg,Sea,Chemicals,10895.0,19.09,3699.0,40FT_HC,91.26,Normal,Carrier_C,7.0,66382.0
SHP01133D,Delhi,Shanghai,Sea,Automotive Parts,7811.0,1.33,1441.0,AIR_CARGO,112.78,Normal,Carrier_C,20.0,88270.0
SHP01134A,Mumbai,Hamburg,Sea,Textiles,1889.0,7.65,4881.0,AIR_CARGO,92.02,Normal,Carrier_A,11.0,48687.0
SHP01135C,Chennai,Singapore,Air,Textiles,4369.0,0.5,798.0,LCL,98.45,Normal,Carrier_B,11.0,150587.0
SHP01136P,Pune,New York,Sea,Electronics,3317.0,17.24,3827.0,LCL,111.9,Normal,Carrier_B,9.0,63768.0
SHP01137C,Chennai,Jebel Ali,Road,General Merchandise,1772.0,4.58,4475.0,20FT,95.74,Peak,Carrier_E,10.0,77802.0
SHP01138B,Bengaluru,Rotterdam,Sea,Pharmaceuticals,9548.0,0.5,1006.0,40FT,85.06,Off_Peak,Carrier_E,20.0,73123.0
SHP01139M,Mumbai,Colombo,Sea,Pharmaceuticals,2399.0,7.49,3320.0,LCL,90.24,Off_Peak,Carrier_C,6.0,38091.0
SHP01140A,Mumbai,Rotterdam,Sea,Chemicals,6605.0,11.5,8343.0,LCL,90.02,Peak,Carrier_A,13.0,84655.0
SHP01141M,Mumbai,Shanghai,Air,Chemicals,1989.0,6.1,10857.0,40FT,103.59,Peak,Carrier_B,21.0,392404.0
SHP01142D,Delhi,Hamburg,Sea,Automotive Parts,2111.0,2.76,4530.0,40FT_HC,86.84,Normal,Carrier_C,8.0,44728.0
SHP01143M,Mumbai,Singapore,Air,Textiles,6440.0,13.34,839.0,AIR_CARGO,104.21,Normal,Carrier_B,5.0,187864.0
SHP01144C,Chennai,Los Angeles,Sea,Machinery,2492.0,10.07,783.0,40FT_HC,110.57,Off_Peak,Carrier_A,4.0,42474.0
SHP01145M,Mumbai,Colombo,Sea,Textiles,2104.0,0.5,1140.0,40FT,88.44,Normal,Carrier_B,6.0,38470.0
SHP01146M,Mumbai,Singapore,Road,Pharmaceuticals,3912.0,7.37,1766.0,40FT,80.41,Normal,Carrier_D,8.0,49970.0
SHP01147K,Kolkata,Jebel Ali,Air,Automotive Parts,5193.0,9.98,9103.0,20FT,100.54,Peak,Carrier_E,19.0,381645.0
SHP01148A,Mumbai,Colombo,Air,Textiles,2195.0,10.57,3891.0,20FT,89.43,Normal,Carrier_B,6.0,144045.0
SHP01149A,Mumbai,Shanghai,Road,Electronics,2721.0,5.08,8004.0,AIR_CARGO,96.36,Normal,Carrier_A,16.0,104180.0
SHP01150C,Chennai,Los Angeles,Sea,Pharmaceuticals,5000.0,0.5,988.0,LCL,100.37,Normal,Carrier_A,6.0,31398.0
SHP01151H,Hyderabad,Dubai,Air,Textiles,3901.0,4.31,1420.0,40FT,91.31,Normal,Carrier_D,5.0,142342.0
SHP01152M,Mumbai,Dubai,Air,Textiles,2013.0,1.22,3193.0,20FT,111.99,Peak,Carrier_A,8.0,190758.0
SHP01153M,Mumbai,Dubai,Air,Pharmaceuticals,2628.0,3.26,3684.0,40FT_HC,90.98,Normal,Carrier_D,10.0,161198.0
SHP01154B,Bengaluru,New York,Air,Machinery,1671.0,6.74,2693.0,20FT,87.29,Normal,Carrier_C,12.0,105325.0
SHP01155A,Mumbai,Dubai,Sea,Pharmaceuticals,1965.0,0.5,7606.0,40FT_HC,110.43,Normal,Carrier_B,18.0,95781.0
SHP01156M,Mumbai,London,Air,Electronics,2307.0,1.64,8121.0,20FT,80.45,Peak,Carrier_A,17.0,212040.0
SHP01157A,Mumbai,Colombo,Sea,Electronics,2207.0,0.5,1307.0,40FT_HC,79.97,Normal,Carrier_E,7.0,35601.0
SHP01158M,Mumbai,Los Angeles,Sea,Textiles,2099.0,11.18,9023.0,20FT,112.43,Normal,Carrier_B,15.0,141869.0
SHP01159K,Kolkata,Jebel Ali,Road,Chemicals,5300.0,14.4,3376.0,20FT,83.36,Normal,Carrier_D,6.0,68800.0
SHP01160C,Chennai,London,Sea,Machinery,1697.0,3.91,3754.0,AIR_CARGO,80.94,Normal,Carrier_B,10.0,49722.0
SHP01161A,Mumbai,London,Air,Textiles,10031.0,2.9,1392.0,LCL,96.41,Peak,Carrier_B,21.0,315592.0
SHP01162D,Delhi,Los Angeles,Sea,Pharmaceuticals,9695.0,23.58,10863.0,40FT,76.87,Normal,Carrier_A,22.0,76010.0
SHP01163C,Chennai,Jebel Ali,Sea,Textiles,2895.0,7.88,9985.0,LCL,99.8,Normal,Carrier_E,20.0,85336.0
SHP01164B,Bengaluru,Colombo,Air,Automotive Parts,1513.0,4.1,2199.0,AIR_CARGO,93.12,Normal,Carrier_C,6.0,102491.0
SHP01165C,Chennai,Hamburg,Sea,Automotive Parts,3798.0,16.83,11992.0,40FT_HC,100.62,Normal,Carrier_E,24.0,112213.0
SHP01166M,Mumbai,Singapore,Air,Chemicals,2953.0,5.27,8230.0,LCL,86.36,Peak,Carrier_D,15.0,259018.0
SHP01167B,Bengaluru,Hamburg,Air,Machinery,1726.0,4.81,6373.0,40FT,111.22,Peak,Carrier_E,13.0,292188.0
SHP01168C,Chennai,Shanghai,Sea,General Merchandise,2422.0,5.92,11481.0,40FT,85.82,Normal,Carrier_E,20.0,79963.0
SHP01169P,Pune,Los Angeles,Sea,Furniture,2069.0,8.68,9900.0,40FT_HC,100.5,Peak,Carrier_D,19.0,112034.0
SHP01170B,Bengaluru,Hamburg,Sea,Automotive Parts,4758.0,8.56,8455.0,40FT,112.8,Peak,Carrier_E,20.0,123544.0
SHP01171P,Pune,Hamburg,Sea,General Merchandise,3893.0,7.8,10142.0,AIR_CARGO,91.03,Normal,Carrier_C,20.0,78201.0
SHP01172D,Delhi,Hamburg,Road,Electronics,4933.0,0.5,621.0,LCL,81.46,Normal,Carrier_B,12.0,52043.0
SHP01173C,Chennai,Dubai,Sea,Automotive Parts,8612.0,24.45,8371.0,40FT,77.74,Normal,Carrier_C,17.0,69361.0
SHP01174A,Mumbai,Rotterdam,Sea,Automotive Parts,2073.0,0.5,2692.0,LCL,113.52,Normal,Carrier_B,6.0,53728.0
SHP01175A,Mumbai,Hamburg,Sea,Machinery,7659.0,20.39,11862.0,20FT,105.55,Normal,Carrier_B,22.0,124326.0
SHP01176H,Hyderabad,Singapore,Sea,Chemicals,3982.0,16.21,7273.0,LCL,111.76,Peak,Carrier_E,14.0,98871.0
SHP01177M,Mumbai,Los Angeles,Sea,General Merchandise,2938.0,14.7,9864.0,40FT_HC,102.95,Normal,Carrier_B,20.0,332130.0
SHP01178P,Pune,Shanghai,Sea,Pharmaceuticals,2352.0,4.38,5184.0,AIR_CARGO,88.7,Peak,Carrier_D,13.0,65240.0
SHP01179B,Bengaluru,Rotterdam,Sea,Automotive Parts,15022.0,34.38,9224.0,40FT,79.92,Normal,Carrier_C,19.0,343445.0
SHP01180H,Hyderabad,New York,Sea,Automotive Parts,2095.0,4.69,4955.0,AIR_CARGO,112.17,Normal,Carrier_B,12.0,78046.0
SHP01181H,Hyderabad,Singapore,Road,Machinery,1616.0,7.45,7285.0,LCL,94.58,Normal,Carrier_E,12.0,88965.0
SHP01182K,Kolkata,Singapore,Sea,Machinery,1713.0,3.55,9449.0,40FT,90.86,Normal,Carrier_E,21.0,76567.0
SHP01183P,Pune,Dubai,Sea,Chemicals,2502.0,4.86,1839.0,AIR_CARGO,98.11,Normal,Carrier_E,3.0,42342.0
SHP01184B,Bengaluru,Dubai,Road,General Merchandise,2499.0,10.24,4603.0,40FT_HC,79.26,Peak,Carrier_A,12.0,58397.0
SHP01185H,Hyderabad,Los Angeles,Sea,Electronics,4801.0,11.61,6767.0,20FT,87.37,Normal,Carrier_C,15.0,66592.0
SHP01186K,Kolkata,Singapore,Road,Pharmaceuticals,4092.0,9.13,4341.0,20FT,100.52,Normal,Carrier_E,6.0,79047.0
SHP01187H,Hyderabad,Jebel Ali,Air,Chemicals,4096.0,6.25,4055.0,40FT_HC,79.0,Off_Peak,Carrier_D,11.0,135321.0
SHP01188M,Mumbai,Jebel Ali,Sea,Furniture,2155.0,9.24,3739.0,20FT,80.41,Off_Peak,Carrier_E,11.0,36743.0
SHP01189D,Delhi,Los Angeles,Sea,Electronics,3881.0,10.23,3120.0,40FT_HC,95.42,Normal,Carrier_A,10.0,62622.0
SHP01190P,Pune,Hamburg,Air,Textiles,4154.0,9.84,10262.0,LCL,99.94,Normal,Carrier_C,19.0,321457.0
SHP01191K,Kolkata,London,Sea,Automotive Parts,2374.0,0.5,11122.0,40FT_HC,82.48,Normal,Carrier_B,23.0,77739.0
SHP01192D,Delhi,New York,Sea,General Merchandise,2997.0,10.95,8552.0,20FT,76.32,Normal,Carrier_C,19.0,59750.0
SHP01193B,Bengaluru,Shanghai,Sea,Chemicals,4151.0,5.35,845.0,LCL,113.33,Normal,Carrier_B,5.0,48708.0
SHP01194M,Mumbai,Dubai,Sea,Automotive Parts,2868.0,8.64,9542.0,40FT_HC,76.1,Normal,Carrier_B,20.0,57577.0
SHP01195K,Kolkata,Shanghai,Sea,General Merchandise,3051.0,4.15,6617.0,40FT_HC,75.08,Normal,Carrier_E,13.0,44326.0
SHP01196B,Bengaluru,London,Road,General Merchandise,6240.0,10.56,9218.0,LCL,87.93,Peak,Carrier_D,21.0,131755.0
SHP01197H,Hyderabad,Colombo,Road,General Merchandise,2882.0,10.57,5529.0,40FT,83.9,Normal,Carrier_D,14.0,73883.0
SHP01198A,Mumbai,Los Angeles,Sea,Automotive Parts,1684.0,4.42,975.0,20FT,97.94,Normal,Carrier_E,3.0,38552.0
SHP01199C,Chennai,Hamburg,Air,Chemicals,8340.0,2.65,1042.0,40FT,110.77,Normal,Carrier_A,16.0,278131.0
SHP01200B,Bengaluru,Rotterdam,Sea,Pharmaceuticals,2691.0,14.21,5607.0,LCL,94.24,Normal,Carrier_B,11.0,58609.0
SHP01201D,Delhi,Hamburg,Air,Machinery,2015.0,12.54,10552.0,LCL,105.93,Off_Peak,Carrier_D,24.0,317801.0
SHP01202M,Mumbai,Singapore,Sea,Automotive Parts,4228.0,9.08,8989.0,AIR_CARGO,111.37,Peak,Carrier_C,20.0,118156.0
SHP01203M,Mumbai,Hamburg,Sea,Furniture,6971.0,11.37,4635.0,AIR_CARGO,82.58,Normal,Carrier_A,10.0,56351.0
SHP01204B,Bengaluru,Singapore,Sea,General Merchandise,8827.0,8.7,1280.0,LCL,94.53,Normal,Carrier_E,18.0,80171.0
SHP01205H,Hyderabad,Shanghai,Sea,Chemicals,6195.0,0.5,1406.0,AIR_CARGO,100.68,Normal,Carrier_A,10.0,67811.0
SHP01206C,Chennai,Colombo,Air,Pharmaceuticals,2461.0,7.76,2794.0,40FT_HC,88.28,Normal,Carrier_D,7.0,136917.0
SHP01207P,Pune,Dubai,Air,Textiles,5329.0,2.47,1486.0,40FT,104.59,Peak,Carrier_E,9.0,226920.0
SHP01208D,Delhi,Colombo,Sea,Furniture,2164.0,5.46,3059.0,LCL,103.21,Normal,Carrier_D,8.0,54390.0
SHP01209B,Bengaluru,Singapore,Sea,Electronics,1764.0,9.11,557.0,40FT_HC,91.84,Off_Peak,Carrier_B,5.0,29792.0
SHP01210B,Bengaluru,Rotterdam,Sea,Furniture,3338.0,0.5,1299.0,20FT,78.52,Off_Peak,Carrier_A,6.0,37089.0
SHP01211A,Mumbai,London,Sea,General Merchandise,4276.0,7.75,2909.0,20FT,75.46,Normal,Carrier_B,8.0,36419.0
SHP01212M,Mumbai,Shanghai,Sea,Textiles,2625.0,9.28,550.0,AIR_CARGO,89.77,Off_Peak,Carrier_C,5.0,20349.0
SHP01213D,Delhi,Shanghai,Sea,Machinery,8216.0,26.72,9515.0,AIR_CARGO,78.28,Peak,Carrier_B,20.0,84898.0
SHP01214C,Chennai,Hamburg,Air,Pharmaceuticals,3157.0,17.41,1385.0,40FT_HC,106.26,Normal,Carrier_A,3.0,141880.0
SHP01215M,Mumbai,Dubai,Air,Pharmaceuticals,5777.0,7.95,5664.0,20FT,88.37,Normal,Carrier_C,12.0,205468.0
SHP01216B,Bengaluru,Hamburg,Sea,General Merchandise,1557.0,2.03,5306.0,LCL,101.64,Normal,Carrier_D,14.0,66538.0
SHP01217M,Mumbai,Hamburg,Sea,Furniture,1544.0,0.5,2586.0,40FT,88.86,Peak,Carrier_C,7.0,40365.0
SHP01218M,Mumbai,Singapore,Air,Furniture,10589.0,28.6,11619.0,AIR_CARGO,106.84,Off_Peak,Carrier_A,23.0,464964.0
SHP01219K,Kolkata,London,Air,Pharmaceuticals,1683.0,4.25,7443.0,40FT_HC,110.54,Normal,Carrier_E,18.0,284629.0
SHP01220M,Mumbai,Dubai,Sea,Textiles,9855.0,6.72,1349.0,AIR_CARGO,108.5,Off_Peak,Carrier_C,21.0,82656.0
SHP01221H,Hyderabad,Hamburg,Road,General Merchandise,6206.0,1.2,1168.0,40FT_HC,94.38,Peak,Carrier_D,11.0,100066.0
SHP01222M,Mumbai,Shanghai,Sea,Automotive Parts,8684.0,23.47,8812.0,20FT,78.36,Normal,Carrier_C,19.0,59096.0
SHP01223P,Pune,Hamburg,Sea,Chemicals,2091.0,4.26,11652.0,AIR_CARGO,89.87,Normal,Carrier_B,25.0,89818.0
SHP01224H,Hyderabad,New York,Road,Textiles,3249.0,8.3,4507.0,40FT_HC,91.98,Off_Peak,Carrier_E,8.0,67231.0
SHP01225D,Delhi,Los Angeles,Sea,Chemicals,2759.0,4.26,6299.0,40FT_HC,113.41,Normal,Carrier_A,9.0,89043.0
SHP01226M,Mumbai,Shanghai,Sea,Automotive Parts,1562.0,9.16,6417.0,AIR_CARGO,97.62,Normal,Carrier_E,12.0,68597.0
SHP01227C,Chennai,New York,Sea,Automotive Parts,2062.0,0.5,11908.0,40FT,100.63,Peak,Carrier_B,23.0,126346.0
SHP01228H,Hyderabad,Los Angeles,Sea,Chemicals,4332.0,9.86,3181.0,LCL,106.28,Normal,Carrier_E,10.0,57251.0
SHP01229H,Hyderabad,Rotterdam,Sea,Textiles,8266.0,9.81,1127.0,20FT,97.73,Normal,Carrier_B,15.0,99404.0
SHP01230B,Bengaluru,New York,Sea,Chemicals,3875.0,14.33,2090.0,AIR_CARGO,98.94,Peak,Carrier_C,7.0,52021.0
SHP01231D,Delhi,Singapore,Road,Chemicals,6350.0,11.75,11161.0,AIR_CARGO,84.81,Normal,Carrier_A,17.0,112319.0
SHP01232M,Mumbai,Rotterdam,Sea,Electronics,3023.0,4.03,7289.0,40FT,77.35,Normal,Carrier_B,16.0,55475.0
SHP01233A,Mumbai,Jebel Ali,Sea,Textiles,5948.0,16.22,10383.0,20FT,103.86,Peak,Carrier_B,20.0,121160.0
SHP01234C,Chennai,Dubai,Sea,Furniture,10795.0,5.04,1025.0,AIR_CARGO,108.95,Peak,Carrier_C,26.0,117857.0
SHP01235B,Bengaluru,Shanghai,Air,Furniture,6907.0,6.57,761.0,40FT,91.48,Off_Peak,Carrier_B,11.0,162494.0
SHP01236D,Delhi,Jebel Ali,Sea,Electronics,2927.0,1.33,8343.0,LCL,96.96,Peak,Carrier_A,17.0,85511.0
SHP01237P,Pune,Shanghai,Road,General Merchandise,1708.0,9.33,8535.0,40FT_HC,87.29,Peak,Carrier_D,14.0,116634.0
SHP01238H,Hyderabad,Dubai,Sea,Pharmaceuticals,4426.0,6.93,5796.0,LCL,93.01,Normal,Carrier_E,11.0,63237.0
SHP01239C,Chennai,Dubai,Road,Furniture,2043.0,10.2,5501.0,LCL,83.36,Off_Peak,Carrier_B,9.0,48679.0
SHP01240P,Pune,Shanghai,Sea,Chemicals,2751.0,0.5,2641.0,LCL,105.4,Peak,Carrier_E,11.0,59644.0
SHP01241M,Mumbai,Dubai,Road,General Merchandise,2635.0,1.82,4915.0,LCL,94.68,Normal,Carrier_E,10.0,68169.0
SHP01242A,Mumbai,New York,Air,Furniture,2690.0,13.29,11894.0,40FT_HC,96.89,Off_Peak,Carrier_D,23.0,324117.0
SHP01243K,Kolkata,Colombo,Air,Textiles,1757.0,11.29,3603.0,20FT,76.48,Normal,Carrier_B,8.0,97826.0
SHP01244K,Kolkata,London,Air,Chemicals,9268.0,2.85,1030.0,20FT,99.9,Normal,Carrier_A,17.0,264460.0
SHP01245D,Delhi,Shanghai,Air,Pharmaceuticals,2168.0,3.84,1182.0,40FT,83.11,Normal,Carrier_B,6.0,82231.0
SHP01246A,Mumbai,Jebel Ali,Sea,General Merchandise,6416.0,15.21,5876.0,40FT,90.34,Normal,Carrier_E,14.0,69211.0
SHP01247C,Chennai,Jebel Ali,Sea,Furniture,1683.0,5.67,1172.0,AIR_CARGO,91.51,Normal,Carrier_C,6.0,34112.0
SHP01248B,Bengaluru,Dubai,Sea,Furniture,1677.0,6.01,5972.0,LCL,92.95,Normal,Carrier_D,10.0,61383.0
SHP01249C,Chennai,Shanghai,Road,Machinery,2770.0,5.42,817.0,LCL,84.1,Normal,Carrier_A,6.0,28594.0
SHP01250A,Mumbai,Colombo,Sea,Furniture,7553.0,0.5,1163.0,40FT_HC,109.0,Normal,Carrier_A,18.0,91137.0
SHP01251P,Pune,Colombo,Air,Automotive Parts,4800.0,9.25,7245.0,LCL,92.11,Peak,Carrier_E,15.0,282831.0
SHP01252H,Hyderabad,London,Sea,Chemicals,9675.0,0.5,1238.0,40FT_HC,99.49,Normal,Carrier_A,21.0,94406.0
SHP01253K,Kolkata,New York,Sea,Pharmaceuticals,2071.0,7.99,7208.0,AIR_CARGO,99.56,Normal,Carrier_E,16.0,77030.0
SHP01254D,Delhi,London,Sea,Automotive Parts,13021.0,32.48,11149.0,40FT,99.28,Peak,Carrier_A,19.0,133563.0
SHP01255M,Mumbai,Singapore,Air,Electronics,9506.0,2.39,1190.0,40FT,97.37,Peak,Carrier_A,19.0,301068.0
SHP01256C,Chennai,Jebel Ali,Sea,General Merchandise,6510.0,14.5,2026.0,AIR_CARGO,107.91,Peak,Carrier_E,5.0,71844.0
SHP01257K,Kolkata,Colombo,Sea,Furniture,2705.0,14.3,3553.0,AIR_CARGO,107.5,Normal,Carrier_D,9.0,68564.0
SHP01258B,Bengaluru,Dubai,Sea,Electronics,2965.0,11.65,802.0,LCL,91.69,Off_Peak,Carrier_A,6.0,30137.0
SHP01259D,Delhi,Colombo,Sea,Pharmaceuticals,4941.0,4.34,1477.0,40FT,100.43,Normal,Carrier_B,8.0,62808.0
SHP01260M,Mumbai,Colombo,Sea,Chemicals,4202.0,7.85,6360.0,20FT,79.11,Normal,Carrier_C,13.0,49363.0
SHP01261C,Chennai,Los Angeles,Sea,Automotive Parts,1971.0,9.85,11378.0,AIR_CARGO,78.63,Peak,Carrier_E,21.0,76164.0
SHP01262B,Bengaluru,Jebel Ali,Air,Automotive Parts,6506.0,3.27,1186.0,40FT,94.2,Peak,Carrier_A,12.0,217551.0
SHP01263M,Mumbai,Singapore,Sea,General Merchandise,6440.0,12.74,9482.0,40FT,111.01,Normal,Carrier_D,18.0,125713.0
SHP01264H,Hyderabad,London,Sea,Chemicals,1945.0,2.27,3582.0,40FT_HC,101.0,Normal,Carrier_B,9.0,62303.0
SHP01265K,Kolkata,Singapore,Sea,Furniture,2261.0,4.43,747.0,40FT,101.77,Normal,Carrier_E,7.0,52860.0
SHP01266H,Hyderabad,Los Angeles,Sea,Machinery,2099.0,8.81,9825.0,AIR_CARGO,81.31,Off_Peak,Carrier_B,21.0,66039.0
SHP01267K,Kolkata,New York,Sea,Machinery,4227.0,12.61,3345.0,LCL,93.13,Normal,Carrier_C,8.0,45649.0
SHP01268B,Bengaluru,Singapore,Sea,General Merchandise,3810.0,11.7,10520.0,40FT,91.03,Normal,Carrier_D,22.0,94954.0
SHP01269P,Pune,Colombo,Sea,Chemicals,1648.0,2.71,2453.0,20FT,106.32,Peak,Carrier_E,11.0,54151.0
SHP01270H,Hyderabad,Rotterdam,Sea,General Merchandise,10293.0,0.98,1324.0,AIR_CARGO,80.51,Peak,Carrier_E,21.0,76067.0
SHP01271K,Kolkata,Shanghai,Air,Chemicals,9388.0,3.04,1029.0,LCL,96.57,Peak,Carrier_A,21.0,279560.0
SHP01272D,Delhi,Singapore,Road,Pharmaceuticals,2463.0,5.54,7529.0,LCL,111.45,Normal,Carrier_B,18.0,121022.0
SHP01273B,Bengaluru,Shanghai,Air,Pharmaceuticals,2758.0,2.56,10278.0,AIR_CARGO,110.7,Normal,Carrier_E,24.0,364737.0
SHP01274K,Kolkata,Los Angeles,Sea,Electronics,3963.0,9.31,4303.0,LCL,109.09,Peak,Carrier_B,11.0,82098.0
SHP01275C,Chennai,Singapore,Sea,Furniture,2269.0,8.16,2409.0,20FT,90.0,Normal,Carrier_C,5.0,36234.0
SHP01276K,Kolkata,Singapore,Sea,General Merchandise,2226.0,3.74,2306.0,40FT,112.64,Normal,Carrier_A,7.0,61176.0
SHP01277H,Hyderabad,Hamburg,Sea,Furniture,2086.0,11.32,3609.0,AIR_CARGO,107.21,Peak,Carrier_C,9.0,66009.0
SHP01278D,Delhi,Colombo,Road,Chemicals,2761.0,1.57,5632.0,40FT,109.05,Normal,Carrier_A,14.0,93892.0
SHP01279M,Mumbai,Dubai,Sea,Machinery,2292.0,2.16,10574.0,40FT,112.29,Normal,Carrier_A,19.0,109076.0
SHP01280P,Pune,Shanghai,Sea,Furniture,4603.0,8.67,1530.0,LCL,112.48,Normal,Carrier_B,7.0,52819.0
SHP01281M,Mumbai,New York,Sea,Chemicals,3060.0,10.58,11025.0,AIR_CARGO,84.6,Normal,Carrier_A,22.0,76267.0
SHP01282K,Kolkata,Hamburg,Air,Pharmaceuticals,2682.0,7.24,11143.0,40FT,80.11,Peak,Carrier_C,24.0,265026.0
SHP01283M,Mumbai,Colombo,Sea,Chemicals,2433.0,2.25,8863.0,40FT_HC,102.63,Normal,Carrier_C,19.0,94488.0
SHP01284K,Kolkata,Los Angeles,Sea,General Merchandise,10853.0,0.5,1355.0,20FT,97.53,Off_Peak,Carrier_C,22.0,77162.0
SHP01285D,Delhi,Shanghai,Sea,Electronics,2499.0,1.2,9355.0,LCL,88.1,Normal,Carrier_B,19.0,67567.0
SHP01286M,Mumbai,London,Sea,Electronics,1642.0,0.5,6575.0,AIR_CARGO,102.38,Normal,Carrier_B,15.0,72473.0
SHP01287H,Hyderabad,Los Angeles,Sea,Electronics,3132.0,10.95,7409.0,AIR_CARGO,77.48,Normal,Carrier_D,19.0,59314.0
SHP01288H,Hyderabad,Dubai,Sea,Electronics,2183.0,0.96,7725.0,LCL,76.89,Normal,Carrier_E,12.0,48753.0
SHP01289C,Chennai,Shanghai,Sea,Pharmaceuticals,7375.0,20.28,1959.0,40FT,89.17,Peak,Carrier_D,7.0,54151.0
SHP01290K,Kolkata,Los Angeles,Sea,Textiles,2720.0,4.8,1101.0,LCL,82.75,Normal,Carrier_D,7.0,33363.0
SHP01291M,Mumbai,Hamburg,Sea,Furniture,6519.0,5.56,1291.0,AIR_CARGO,103.74,Peak,Carrier_A,13.0,84370.0
SHP01292H,Hyderabad,Los Angeles,Sea,General Merchandise,2975.0,4.22,1825.0,40FT_HC,112.92,Normal,Carrier_A,1.0,58190.0
SHP01293A,Mumbai,Dubai,Sea,Automotive Parts,1646.0,5.54,11597.0,40FT,101.47,Normal,Carrier_D,24.0,109554.0
SHP01294D,Delhi,Dubai,Air,General Merchandise,2776.0,7.1,6332.0,LCL,101.19,Normal,Carrier_E,13.0,229088.0
SHP01295P,Pune,Rotterdam,Sea,Textiles,4871.0,3.16,1120.0,AIR_CARGO,75.26,Peak,Carrier_D,9.0,127332.0
SHP01296D,Delhi,Singapore,Sea,Electronics,8646.0,20.51,2312.0,AIR_CARGO,95.49,Normal,Carrier_B,6.0,59895.0
SHP01297A,Mumbai,London,Sea,Textiles,1945.0,8.0,5290.0,AIR_CARGO,107.68,Off_Peak,Carrier_C,11.0,61917.0
SHP01298A,Mumbai,London,Sea,Machinery,1578.0,6.69,3978.0,40FT_HC,101.16,Peak,Carrier_D,6.0,74735.0
SHP01299C,Chennai,Hamburg,Sea,Machinery,8543.0,20.33,1511.0,40FT,84.11,Normal,Carrier_A,5.0,45563.0
SHP01300D,Delhi,Dubai,Air,Furniture,4317.0,8.44,11621.0,LCL,108.94,Normal,Carrier_E,24.0,420317.0
SHP01301D,Delhi,Rotterdam,Sea,Pharmaceuticals,6169.0,12.39,3547.0,40FT,113.58,Normal,Carrier_A,7.0,76989.0
SHP01302M,Mumbai,Colombo,Road,General Merchandise,2235.0,5.46,8440.0,AIR_CARGO,86.16,Normal,Carrier_B,18.0,90342.0
SHP01303K,Kolkata,Rotterdam,Sea,General Merchandise,2577.0,7.02,1550.0,40FT_HC,83.28,Peak,Carrier_A,5.0,40391.0
SHP01304B,Bengaluru,New York,Sea,Automotive Parts,1696.0,3.67,11001.0,40FT_HC,88.54,Normal,Carrier_A,24.0,87668.0
SHP01305P,Pune,Los Angeles,Sea,Pharmaceuticals,1572.0,0.5,7294.0,AIR_CARGO,77.53,Off_Peak,Carrier_E,15.0,138991.0
SHP01306D,Delhi,Singapore,Road,Automotive Parts,3239.0,6.49,8054.0,40FT,109.94,Normal,Carrier_E,18.0,131356.0
